age,avg_flight_price,total_mileage,total_flight_price,total_flights,avg_flight_distance,avg_flight_time,total_days_hotel,total_hotel_price,avg_hotel_price_daily,total_hotels,total_price
26,1034.49,255325.04,403453.03,390,654.68,1.7,121,23615.4,195.17,56,427068.43000000005
61,1082.19,190325.4,303012.61,280,679.73,1.77,87,16155.61,185.7,42,319168.22
31,1044.29,105219.4,162908.49,156,674.48,1.75,48,10415.78,217.0,21,173324.27
29,1092.73,196399.96,314707.61,288,681.94,1.77,86,17821.2,207.22,38,332528.81
28,1113.62,101601.82,167042.34,150,677.35,1.76,53,10740.6,202.65,25,177782.94
50,1039.06,135367.72,211967.24,204,663.57,1.72,76,15124.98,199.01,36,227092.22
58,1042.32,65638.9,104231.8,100,656.39,1.71,36,7177.91,199.39,14,111409.71
44,1094.44,46266.18,72233.06,66,701.0,1.82,23,4875.19,211.96,10,77108.25
46,1073.56,226726.54,360717.62,336,674.78,1.75,139,30041.97,216.13,51,390759.58999999997
60,1067.17,250911.64,399121.01,374,670.89,1.74,164,33984.88,207.22,60,433105.89
47,1043.93,218559.26,340321.96,326,670.43,1.74,125,26716.35,213.73,46,367038.31
61,1073.15,165996.44,268287.11,250,663.99,1.73,97,18646.31,192.23,40,286933.42
61,1044.82,215593.68,336431.5,322,669.55,1.74,124,24249.19,195.56,55,360680.69
36,1037.78,205354.8,319635.63,308,666.74,1.73,126,25634.0,203.44,49,345269.63
26,1050.89,13866.88,23119.49,22,630.31,1.64,4,625.34,156.34,2,23744.83
39,908.76,9133.76,12722.6,14,652.41,1.69,2,120.78,60.39,1,12843.380000000001
49,1055.17,34493.84,54868.9,52,663.34,1.72,14,2948.63,210.62,7,57817.53
37,1109.75,116725.7,188656.7,170,686.62,1.78,68,14951.67,219.88,26,203608.37000000002
35,1028.5,206976.18,318835.85,310,667.67,1.73,134,28075.83,209.52,50,346911.68
64,1058.96,213545.76,336748.43,318,671.53,1.74,112,23790.58,212.42,41,360539.01
37,1056.08,242140.68,384413.1,364,665.22,1.73,134,27848.72,207.83,52,412261.81999999995
63,1064.7,233867.5,368384.63,346,675.92,1.76,126,26259.51,208.41,46,394644.14
30,1025.63,181407.48,281021.96,274,662.07,1.72,111,22536.16,203.03,45,303558.12
23,1047.28,175463.0,276481.56,264,664.63,1.73,104,21301.26,204.82,41,297782.82
47,1134.83,57396.94,90786.66,80,717.46,1.87,32,7806.32,243.95,12,98592.98000000001
37,1115.17,28224.16,44606.89,40,705.6,1.83,7,1259.35,179.91,3,45866.24
64,1054.66,250928.4,400771.51,380,660.34,1.72,162,36199.91,223.46,64,436971.42000000004
58,1000.68,67054.22,102069.22,102,657.39,1.71,30,5531.43,184.38,14,107600.65
22,1053.53,212140.1,335021.74,318,667.11,1.73,145,29642.61,204.43,63,364664.35
24,1065.72,123488.42,193960.38,182,678.51,1.76,62,12657.1,204.15,27,206617.48
32,1048.34,228105.0,358532.14,342,666.97,1.73,139,28900.3,207.92,55,387432.44
56,990.37,33199.62,53479.77,54,614.81,1.6,23,3931.64,170.94,9,57411.409999999996
32,763.6,2295.24,3054.38,4,573.81,1.49,4,241.56,60.39,1,3295.94
56,1093.57,252974.88,400245.62,366,691.19,1.8,127,26949.75,212.2,49,427195.37
34,1033.47,17426.22,28937.11,28,622.36,1.62,11,1733.49,157.59,5,30670.600000000002
46,1083.25,245316.3,392134.95,362,677.67,1.76,136,27986.11,205.78,52,420121.06
59,1072.42,92859.2,145849.13,136,682.79,1.77,41,8509.58,207.55,16,154358.71
49,1076.38,85577.8,137776.82,128,668.58,1.74,44,9059.9,205.91,18,146836.72
32,1008.91,159821.14,242137.69,240,665.92,1.73,95,17139.43,180.42,33,259277.12
25,1007.96,105150.5,161272.94,160,657.19,1.71,89,17540.29,197.08,34,178813.23
30,1009.01,91140.46,137225.19,136,670.15,1.74,54,9895.28,183.25,19,147120.47
57,1067.28,20277.1,32018.28,30,675.9,1.76,8,1817.9,227.24,3,33836.18
63,1076.94,238877.84,370468.1,344,694.41,1.8,149,32381.83,217.33,55,402849.93
59,1040.85,63770.34,99921.34,96,664.27,1.73,24,5173.42,215.56,10,105094.76
57,1057.96,51579.64,82520.89,78,661.28,1.72,41,8797.52,214.57,16,91318.41
51,1084.37,251919.26,394709.28,364,692.09,1.8,146,32490.04,222.53,63,427199.32
40,1101.57,223387.1,363517.75,330,676.93,1.76,129,29233.07,226.61,45,392750.82
56,1084.05,105517.76,171279.18,158,667.83,1.74,56,10811.22,193.06,25,182090.4
25,1176.39,23352.94,39997.4,34,686.85,1.78,18,3975.91,220.88,8,43973.31
22,1086.88,75427.9,121730.49,112,673.46,1.75,30,7012.46,233.75,14,128742.95000000001
46,1045.42,158716.46,246719.11,236,672.53,1.75,84,17405.54,207.21,35,264124.64999999997
65,1025.94,216054.9,336509.46,328,658.7,1.71,138,27693.09,200.67,50,364202.55000000005
38,1082.74,164444.48,259857.35,240,685.19,1.78,76,16197.94,213.13,32,276055.29
61,1075.34,22019.08,34410.99,32,688.1,1.79,12,2270.07,189.17,6,36681.06
43,1059.47,195297.82,298770.22,282,692.55,1.8,119,25187.83,211.66,44,323958.05
23,1010.34,216499.82,327351.43,324,668.21,1.74,92,17320.6,188.27,44,344672.02999999997
50,1032.99,193808.68,309896.02,300,646.03,1.68,105,19364.07,184.42,44,329260.09
45,969.39,119066.58,182244.38,188,633.33,1.65,84,16498.76,196.41,35,198743.14
55,1026.54,62703.64,96494.42,94,667.06,1.73,33,6846.96,207.48,12,103341.38
51,1081.9,184251.48,296441.62,274,672.45,1.75,104,18698.46,179.79,43,315140.08
26,1056.43,265412.24,418347.29,396,670.23,1.74,147,30776.36,209.36,59,449123.64999999997
59,1091.32,149688.16,237907.25,218,686.64,1.78,83,19105.66,230.19,31,257012.91
31,1022.68,218804.02,337484.29,330,663.04,1.72,93,17545.29,188.66,41,355029.57999999996
24,1034.81,267711.92,411852.92,398,672.64,1.75,201,40999.86,203.98,74,452852.77999999997
26,1059.82,177853.08,286152.18,270,658.72,1.71,124,23918.79,192.89,46,310070.97
51,986.83,137132.34,205259.95,208,659.29,1.71,82,16399.89,200.0,35,221659.84000000003
60,1047.2,21562.22,33510.43,32,673.82,1.75,20,3428.34,171.42,9,36938.770000000004
42,1016.44,65799.54,101643.92,100,658.0,1.71,49,10213.78,208.44,19,111857.7
51,1080.66,106978.04,170744.5,158,677.08,1.76,41,7531.06,183.68,17,178275.56
59,1056.7,218361.78,338144.53,320,682.38,1.77,108,23818.15,220.54,42,361962.68000000005
37,1047.34,192656.0,297445.45,284,678.37,1.76,83,16284.37,196.2,33,313729.82
37,1051.34,240391.38,370070.64,352,682.93,1.77,138,26801.51,194.21,48,396872.15
21,1072.41,150746.84,242364.99,226,667.02,1.73,80,16691.03,208.64,30,259056.02
60,1042.61,18450.04,31278.22,30,615.0,1.6,10,2281.06,228.11,4,33559.28
23,1061.61,259202.38,420398.06,396,654.55,1.7,145,30218.54,208.4,60,450616.6
40,872.62,4757.96,6980.96,8,594.74,1.55,2,495.24,247.62,1,7476.2
28,1041.55,39873.92,62492.7,60,664.57,1.73,31,7303.9,235.61,11,69796.59999999999
52,1027.22,9897.22,14381.04,14,706.94,1.84,4,990.48,247.62,1,15371.52
35,1015.97,59585.38,89405.42,88,677.11,1.76,29,6009.43,207.22,13,95414.85
